Date,Open,High,Low,Close,Adj Close,Volume
2019-01-01,38.72249984741211,42.25,35.5,41.61000061035156,39.83280563354492,3312349600
2019-02-01,41.7400016784668,43.967498779296875,41.48249816894531,43.287498474121094,41.438655853271484,1890162400
2019-03-01,43.56999969482422,49.42250061035156,42.375,47.48749923706055,45.65424346923828,2603925600
2019-04-01,47.90999984741211,52.119998931884766,47.095001220703125,50.16749954223633,48.230777740478516,2024470800
2019-05-01,52.470001220703125,53.82749938964844,43.747501373291016,43.76750183105469,42.07784652709961,2957826400
2019-06-01,43.900001525878906,50.39250183105469,42.567501068115234,49.47999954223633,47.753013610839844,2060874800
2019-07-01,50.79249954223633,55.342498779296875,49.602500915527344,53.2599983215332,51.40107727050781,1895406800
2019-08-01,53.474998474121094,54.50749969482422,48.14500045776367,52.185001373291016,50.36359405517578,2724326400
2019-09-01,51.60749816894531,56.60499954223633,51.05500030517578,55.99250030517578,54.243526458740234,2170268400
2019-10-01,56.26750183105469,62.4375,53.782501220703125,62.189998626708984,60.24742889404297,2433210800
2019-11-01,62.3849983215332,67.0,62.290000915527344,66.8125,64.72555541992188,1793326000
2019-12-01,66.81749725341797,73.49250030517578,64.07250213623047,73.4124984741211,71.33290100097656,2388794800
2020-01-01,74.05999755859375,81.9625015258789,73.1875,77.37750244140625,75.18560028076172,2934370400
2020-02-01,76.07499694824219,81.80500030517578,64.09249877929688,68.33999633789062,66.40410614013672,3019279200
2020-03-01,70.56999969482422,76.0,53.15250015258789,63.5724983215332,61.91825866699219,6280072400
2020-04-01,61.625,73.63249969482422,59.224998474121094,73.44999694824219,71.53872680664062,3265299200
2020-05-01,71.5625,81.05999755859375,71.4625015258789,79.48500061035156,77.41670227050781,2805936000
2020-06-01,79.4375,93.09500122070312,79.30249786376953,91.19999694824219,89.06729888916016,3243375600
2020-07-01,91.27999877929688,106.41500091552734,89.1449966430664,106.26000213623047,103.77513885498047,3020283200
2020-08-01,108.19999694824219,131.0,107.89250183105469,129.0399932861328,126.02241516113281,4070061100
2020-09-01,132.75999450683594,137.97999572753906,103.0999984741211,115.80999755859375,113.30573272705078,3885245100
2020-10-01,117.63999938964844,125.38999938964844,107.72000122070312,108.86000061035156,106.50601196289062,2894666500
2020-11-01,109.11000061035156,121.98999786376953,107.31999969482422,119.05000305175781,116.47566986083984,2123077300
2020-12-01,121.01000213623047,138.7899932861328,120.01000213623047,132.69000244140625,130.04469299316406,2322189600
2021-01-01,133.52000427246094,145.08999633789062,126.37999725341797,131.9600067138672,129.32923889160156,2240262000
2021-02-01,133.75,137.8800048828125,118.38999938964844,121.26000213623047,118.84255981445312,1833855600
2021-03-01,123.75,128.72000122070312,116.20999908447266,122.1500015258789,119.8936996459961,2650418200
2021-04-01,123.66000366210938,137.07000732421875,122.48999786376953,131.4600067138672,129.03170776367188,1889857500
2021-05-01,132.0399932861328,134.07000732421875,122.25,124.61000061035156,122.30825805664062,1711934900
2021-06-01,125.08000183105469,137.41000366210938,123.12999725341797,136.9600067138672,134.65847778320312,1606590000
2021-07-01,136.60000610351562,150.0,135.75999450683594,145.86000061035156,143.40890502929688,1919035100
2021-08-01,146.36000061035156,153.49000549316406,144.5,151.8300018310547,149.27859497070312,1461542800
2021-09-01,152.8300018310547,157.25999450683594,141.27000427246094,141.5,139.33062744140625,1797835100
2021-10-01,141.89999389648438,153.1699981689453,138.27000427246094,149.8000030517578,147.5033721923828,1565079200
2021-11-01,148.99000549316406,165.6999969482422,147.47999572753906,165.3000030517578,162.76573181152344,1691029000
2021-12-01,167.47999572753906,182.1300048828125,157.8000030517578,177.57000732421875,175.1028289794922,2444766700
2022-01-01,177.8300018310547,182.94000244140625,154.6999969482422,174.77999877929688,172.35157775878906,2108446000
2022-02-01,174.00999450683594,176.64999389648438,152.0,165.1199951171875,162.82579040527344,1627516300
2022-03-01,164.6999969482422,179.61000061035156,150.10000610351562,174.61000061035156,172.4033203125,2180800100
2022-04-01,174.02999877929688,178.49000549316406,155.3800048828125,157.64999389648438,155.6576385498047,1687795600
2022-05-01,156.7100067138672,166.47999572753906,132.61000061035156,148.83999633789062,146.95896911621094,2401040300
2022-06-01,149.89999389648438,151.74000549316406,129.0399932861328,136.72000122070312,135.1904754638672,1749099800
2022-07-01,136.0399932861328,163.6300048828125,135.66000366210938,162.50999450683594,160.69198608398438,1447125400
2022-08-01,161.00999450683594,176.14999389648438,157.13999938964844,157.22000122070312,155.46115112304688,1510239600
2022-09-01,156.63999938964844,164.25999450683594,138.0,138.1999969482422,136.84376525878906,2084722800
2022-10-01,138.2100067138672,157.5,134.3699951171875,153.33999633789062,151.83517456054688,1868139700
2022-11-01,155.0800018310547,155.4499969482422,134.3800048828125,148.02999877929688,146.5772705078125,1724847700
2022-12-01,148.2100067138672,150.9199981689453,125.87000274658203,129.92999267578125,128.86831665039062,1675731200
2023-01-01,130.27999877929688,147.22999572753906,124.16999816894531,144.2899932861328,143.11099243164062,1443652500
2023-02-01,143.97000122070312,157.3800048828125,141.32000732421875,147.41000366210938,146.20550537109375,1307198900
2023-03-01,146.8300018310547,165.0,143.89999389648438,164.89999389648438,163.80230712890625,1520266600
2023-04-01,164.27000427246094,169.85000610351562,159.77999877929688,169.67999267578125,168.5504913330078,969709700
2023-05-01,169.27999877929688,179.35000610351562,164.30999755859375,177.25,176.0701141357422,1275155500
2023-06-01,177.6999969482422,194.47999572753906,176.92999267578125,193.97000122070312,192.94529724121094,1297101100
2023-07-01,193.77999877929688,198.22999572753906,186.60000610351562,196.4499969482422,195.41220092773438,996066400
2023-08-01,196.24000549316406,196.72999572753906,171.9600067138672,187.8699951171875,186.87754821777344,1322439400
2023-09-01,189.49000549316406,189.97999572753906,167.6199951171875,171.2100067138672,170.53553771972656,1337586600
2023-10-01,171.22000122070312,182.33999633789062,165.6699981689453,170.77000427246094,170.09727478027344,1172719600
2023-11-01,171.0,192.92999267578125,170.1199951171875,189.9499969482422,189.20169067382812,1099586100
2023-12-01,190.3300018310547,199.6199951171875,187.4499969482422,192.52999877929688,192.02418518066406,1062774800
2024-01-01,187.14999389648438,196.3800048828125,180.1699981689453,184.39999389648438,183.91554260253906,1187219300
2024-02-01,183.99000549316406,191.0500030517578,179.25,180.75,180.27513122558594,1161627000
2024-03-01,179.5500030517578,180.52999877929688,168.49000549316406,171.47999572753906,171.2477264404297,1432782800
2024-04-01,171.19000244140625,178.36000061035156,164.0800018310547,170.3300018310547,170.0992889404297,1245717000
2024-05-01,169.5800018310547,193.0,169.11000061035156,192.25,191.98959350585938,1336537700
2024-06-01,192.89999389648438,220.1999969482422,192.14999389648438,210.6199951171875,210.6199951171875,1723984500
2024-07-01,212.08999633789062,237.22999572753906,211.9199981689453,222.0800018310547,222.0800018310547,1153099800
2024-08-01,224.3699951171875,225.60000610351562,196.0,213.30999755859375,213.30999755859375,509931049
